height_over_sea_level,fall,net_fall,flow,power_of_hydroelectrical_turbine
0.9619047619047619,0.7390084190832553,0.7458174805858132,0.4444444444444444,0.3616597143514241
0.9650793650793651,0.7560544641929113,0.7488403606608641,0.8333333333333334,0.620030793087255
0.9380952380952381,0.5913106745660535,0.5802366185438057,0.6666666666666666,0.39986297351601696
0.9603174603174603,0.7347469078058414,0.7144420701516653,0.8888888888888888,0.6111288916554314
0.9380952380952381,0.593493399854485,0.589461614634909,0.4444444444444444,0.2946651940336328
0.9682539682539683,0.7789211100717182,0.7809454318027831,0.6111111111111112,0.5010042182122658
0.9825396825396825,0.8856667706059661,0.8853390316360036,0.3333333333333333,0.3178057308744769
0.9714285714285714,0.8002286664587881,0.8043466930734352,0.5555555555555556,0.4707454653873856
0.9952380952380953,0.9545785261407339,0.9528847657267943,0.7222222222222222,0.6857649451825206
0.9698412698412698,0.7909780688078162,0.797936102569448,0.4444444444444444,0.38135186610791083
0.9793650793650793,0.8533416484772892,0.8604784489498097,0.4444444444444444,0.4029037220249071
0.9825396825396825,0.8747531441638083,0.8835669984885599,0.3888888888888889,0.3638422226108847
0.9920634920634921,0.9311921837646815,0.9156199510084954,1.0,0.8509910664241045
0.9873015873015873,0.9059349339985449,0.9148381716787408,0.3888888888888889,0.37219436552606466
0.9571428571428572,0.7160378339049995,0.7053213113045291,0.6666666666666666,0.49060618037643045
0.9888888888888889,0.9104043238748571,0.8947725022150415,1.0,0.8318530800661583
0.9873015873015873,0.9036482694106642,0.9060301245635065,0.6111111111111112,0.564276025047615
0.9523809523809523,0.6870387693586945,0.6832751342054516,0.4444444444444444,0.33594555848276564
0.9952380952380953,0.9550982226379795,0.955490696825976,0.6666666666666666,0.6377916288524067
0.9682539682539683,0.780584138862904,0.787512378172721,0.4444444444444444,0.3775608459560662
0.9603174603174603,0.7378650867893151,0.7313806222963465,0.5555555555555556,0.4332847658224275
0.9841269841269841,0.8807816235318574,0.8739250534215875,0.8333333333333334,0.7209869487438322
0.9984126984126984,0.9753663860305583,0.9737322145202482,0.7222222222222222,0.6972316518783646
0.9698412698412698,0.7893150400166303,0.7913691561995101,0.6111111111111112,0.506440107032144
0.9873015873015873,0.9031285729134186,0.9033720748423412,0.6666666666666666,0.6111233830530602
0.9920634920634921,0.9343103627481552,0.9346432480325221,0.6666666666666666,0.6276734280170271
0.9476190476190476,0.6526348612410353,0.6373065096158858,0.7777777777777778,0.4952884923919316
0.9523809523809523,0.6827772580812805,0.6623234481680305,0.8888888888888888,0.5620362273234941
0.9507936507936507,0.6772684752104771,0.675092510554021,0.3888888888888889,0.2972674577937772
0.9761904761904762,0.8272528843155598,0.8113827070412258,1.0,0.7527451431341469
0.946031746031746,0.6438000207878599,0.6350132902486059,0.6111111111111112,0.4099183762843651
0.9714285714285714,0.8019956345494231,0.8106009277114713,0.3888888888888889,0.3430527572620594
0.9825396825396825,0.8719467830786821,0.8721009016521604,0.6666666666666666,0.5937084875168185
0.9650793650793651,0.7604199147697744,0.7689060301245635,0.3888888888888889,0.32987618039020183
0.9492063492063492,0.6619893981914562,0.6414759993745766,0.8888888888888888,0.5333485278948739
0.9857142857142858,0.8901361604822784,0.8775733569604419,0.9444444444444444,0.7905363588413757
0.9952380952380953,0.9566573121297164,0.9627873039036847,0.5,0.4852595309149651
0.9444444444444444,0.6334060908429477,0.6245895658518789,0.6111111111111112,0.40344246333680844
0.9888888888888889,0.9150815923500677,0.9210924063167769,0.5,0.47088648560808777
0.9936507936507937,0.9415861137095937,0.9260436754052223,1.0,0.8623255666630402
0.9825396825396825,0.8741295083671136,0.8813258977432636,0.4444444444444444,0.4135838003021469
0.9682539682539683,0.7812077746595988,0.7897534789180174,0.3888888888888889,0.3366032856058843
0.9873015873015873,0.9041679659079098,0.9085839370407047,0.5555555555555556,0.5160438044060557
0.9698412698412698,0.7903544330111216,0.7960077135560535,0.5,0.4234386899441841
0.9603174603174603,0.7396320548799501,0.7376348569343827,0.3888888888888889,0.3197700984800389
0.9507936507936507,0.672903024633614,0.6550268410903216,0.8333333333333334,0.5351090772127023
0.9904761904761905,0.9233967363059974,0.9216135925366133,0.7222222222222222,0.6679457182322344
0.9761904761904762,0.8314104562935246,0.835617866263616,0.5555555555555556,0.4847692653039303
0.9666666666666667,0.768527180126806,0.7705217074060562,0.6111111111111112,0.49502187603716663
0.9888888888888889,0.916328863943457,0.9252618960754677,0.3888888888888889,0.37454213185666074
0.9920634920634921,0.9353497557426463,0.9398551102308855,0.5555555555555556,0.5286452831903622
0.9761904761904762,0.830890759796279,0.8330640537864179,0.6111111111111112,0.528293834359081
0.9809523809523809,0.8584346741502963,0.8426538802314067,1.0,0.7808819823256493
0.9698412698412698,0.7867165575304023,0.776984416532027,0.8888888888888888,0.6714767323521594
0.9492063492063492,0.6640681841804387,0.6532026893208943,0.6666666666666666,0.4521352031365983
0.9428571428571428,0.6219727679035444,0.6089018606348048,0.7222222222222222,0.44770298166874845
0.9841269841269841,0.8851470741087205,0.8939907228852869,0.3888888888888889,0.3670669584389723
0.9698412698412698,0.7898347365138759,0.7939229686767082,0.5555555555555556,0.46590230218264594
0.9936507936507937,0.9441845961958217,0.9424610413300673,0.7222222222222222,0.6798575199996695
0.9428571428571428,0.6235318573952812,0.61671965393235,0.5555555555555556,0.3686060619414794
0.9825396825396825,0.8729861760731733,0.8773127638505238,0.5555555555555556,0.5029289238807553
0.9476190476190476,0.6564806153206527,0.6542450617605671,0.3888888888888889,0.28926345854845575
0.9682539682539683,0.7794408065689638,0.7834992442799813,0.5555555555555556,0.46083769316258505
0.9523809523809523,0.6876624051553892,0.6855162349507479,0.3888888888888889,0.3011455138630864
0.9857142857142858,0.8949173682569379,0.9021733465367175,0.4444444444444444,0.4164945457950773
0.9507936507936507,0.6749818106225964,0.6662844634387867,0.6111111111111112,0.4294496768516135
0.9936507936507937,0.9462633821848042,0.9523635795069577,0.5,0.48169766862176144
0.9523809523809523,0.6864151335619999,0.6813467451920571,0.5,0.3703005080308537
0.9587301587301588,0.7292381249350379,0.7272111325376557,0.3888888888888889,0.3162523050058047
0.9746031746031746,0.8178983473651388,0.8082555897222078,0.8888888888888888,0.7013796294638616
0.9619047619047619,0.7373453902920695,0.7392505342158754,0.6111111111111112,0.47700764456294065
0.953968253968254,0.6957696705124208,0.6871319122322406,0.6111111111111112,0.44315067266920705
0.9920634920634921,0.9371167238332814,0.9461093448689216,0.3888888888888889,0.37953512904589637
0.9793650793650793,0.8495998336971209,0.8426538802314067,0.8333333333333334,0.6978827686786377
0.9825396825396825,0.8698679970896996,0.8603742117058425,0.8888888888888888,0.7464631329900556
0.9761904761904762,0.828292277310051,0.8186793141189347,0.8888888888888888,0.7109161218888447
0.9476190476190476,0.6541939507327721,0.6454370146453328,0.6111111111111112,0.4163358980467874
0.9619047619047619,0.7357863008003327,0.7311200291864283,0.7777777777777778,0.5774790432108542
0.9825396825396825,0.8703876935869452,0.8635013290248607,0.8333333333333334,0.7132550744556468
0.9476190476190476,0.6521151647437897,0.6341793922968677,0.8333333333333334,0.5145719058524769
0.9777777777777777,0.8435713543290718,0.8522958252983791,0.3888888888888889,0.3552135478566717
0.9746031746031746,0.8210165263486124,0.8251941418668891,0.5555555555555556,0.48025992340288404
0.9984126984126984,0.9748466895333127,0.9708656903111481,0.7777777777777778,0.743593151154672
0.9841269841269841,0.8792225340401206,0.8635013290248607,1.0,0.8002303972941746
0.9555555555555556,0.7035651179711049,0.6831708969614844,0.8888888888888888,0.5825271264238017
0.9634920634920635,0.747219623739736,0.7470162088914369,0.6666666666666666,0.5207338284648765
0.953968253968254,0.6968090635069121,0.691770469588784,0.5,0.3752857931767697
0.9888888888888889,0.914561895852822,0.9190076614374316,0.5555555555555556,0.5201620355387483
0.9873015873015873,0.900010393929945,0.8843487778183144,1.0,0.8213129202891465
0.9952380952380953,0.9535391331462426,0.9468911241986762,0.8333333333333334,0.7728118798518737
0.9777777777777777,0.842947718532377,0.8500547245530827,0.4444444444444444,0.3995027109209419
1.0,0.9873194054672072,0.9919737322145203,0.5555555555555556,0.5536774740854687
0.9888888888888889,0.9140421993555764,0.9164538489602335,0.6111111111111112,0.5694023304142332
0.9761904761904762,0.8277725808128054,0.8150310105800802,0.9444444444444444,0.7307019198856415
0.9666666666666667,0.7669680906350692,0.7623912023766092,0.7777777777777778,0.603255997146544
0.9857142857142858,0.8955410040536327,0.9044144472820138,0.3888888888888889,0.3694444712223727
0.9634920634920635,0.76093961126702,0.7602543388752802,0.3333333333333333,0.2877981703177224
0.9619047619047619,0.7368256937948239,0.73659248449471,0.6666666666666666,0.5138370582961618
0.9984126984126984,0.974326993036067,0.9677385729921301,0.8333333333333334,0.786960174182007
0.9396825396825397,0.6038873297993972,0.599885339031636,0.4444444444444444,0.2992175030331742
0.9825396825396825,0.873505872570419,0.8793975087298691,0.5,0.45614766910376414
0.9587301587301588,0.7253923708554205,0.7102725803929744,0.7777777777777778,0.5573748479970034
0.973015873015873,0.8101028999064547,0.812216604992964,0.6111111111111112,0.5173625638137156
0.9761904761904762,0.8440910508263174,0.8436441340490958,0.3333333333333333,0.31111277899349576
0.9777777777777777,0.8397256002494544,0.8353572731536978,0.7777777777777778,0.6551040643845446
0.9587301587301588,0.7274711568444029,0.7209568978996196,0.5555555555555556,0.4273905612852672
0.9476190476190476,0.655856979523958,0.6520039610152707,0.4444444444444444,0.32256295988222605
0.9428571428571428,0.62249246440079,0.6115077917339865,0.6666666666666666,0.4230541894986759
0.9873015873015873,0.9005300904271906,0.8879970813571689,0.9444444444444444,0.7998040314706454
0.9587301587301588,0.7269514603471573,0.7184030854224215,0.6111111111111112,0.4638167453249181
0.9793650793650793,0.8527180126805947,0.8585500599364152,0.5,0.448182230075041
0.9936507936507937,0.9431452032013304,0.9364673998019493,0.8333333333333334,0.7668295376767745
0.9936507936507937,0.9436648996985761,0.9395945171209673,0.7777777777777778,0.7246005918993248
0.9952380952380953,0.9519800436545058,0.9364673998019493,1.0,0.8716736648869291
0.9746031746031746,0.8199771333541213,0.8199822796685257,0.6666666666666666,0.5640744102008299
0.9412698412698413,0.6126182309531234,0.603742117058425,0.6111111111111112,0.3901061369961867
0.9888888888888889,0.9109240203721027,0.8984208057538958,0.9444444444444444,0.8087147466662628
0.9809523809523809,0.8637355784222014,0.8709021733465366,0.4444444444444444,0.4063906673258627
0.9634920634920635,0.7477393202369816,0.7496742586126023,0.6111111111111112,0.48335245277406336
0.9888888888888889,0.9130028063610852,0.9111898681398864,0.7222222222222222,0.6617639646512986
1.0,0.9890863735578422,0.9982279668525564,0.3888888888888889,0.3880382076660466
1.0,0.9852406194782248,0.9812894147078751,0.7777777777777778,0.74994456968864
0.9571428571428572,0.7155181374077539,0.7027153802053474,0.7222222222222222,0.5216967321593583
0.9968253968253968,0.9634133665939092,0.9541877312763851,0.8888888888888888,0.8197859357118561
0.9492063492063492,0.6625090946887019,0.6446031166935946,0.8333333333333334,0.5253346131652842
0.9841269841269841,0.8797422305373662,0.867149632563715,0.9444444444444444,0.7809216442627218
0.9444444444444444,0.6344454838374389,0.6290717673424715,0.5,0.3441104089173255
0.9714285714285714,0.7960710944808232,0.780111533851045,1.0,0.7220192608281909
1.0,0.9878391019644529,0.9940584770938655,0.5,0.50003250075399
0.9746031746031746,0.8189377403596301,0.8145098243602439,0.7777777777777778,0.6401658364743843
0.9809523809523809,0.8594740671447875,0.8499504873091156,0.8888888888888888,0.7380151403936173
0.9650793650793651,0.7586529466791394,0.7626517954865274,0.5555555555555556,0.45021600607047985
0.9682539682539683,0.7758029310882445,0.7629123885964455,0.9444444444444444,0.6803301580831166
0.973015873015873,0.8095832034092091,0.8095585552717987,0.6666666666666666,0.5580314733996478
0.9698412698412698,0.7872362540276479,0.780111533851045,0.8333333333333334,0.6487228993977721
0.9619047619047619,0.7378650867893151,0.7418043466930735,0.5555555555555556,0.4392858372455887
0.9952380952380953,0.9524997401517514,0.9401157033408036,0.9444444444444444,0.844427015838609
0.9904761904761905,0.9213179503170149,0.9088445301506227,0.9444444444444444,0.817709192617922
0.9682539682539683,0.777881717077227,0.775681450982436,0.7222222222222222,0.576388339941361
0.9904761904761905,0.923916432803243,0.9242195236357951,0.6666666666666666,0.6221295705906738
0.9619047619047619,0.7342272113085958,0.7212174910095377,0.9444444444444444,0.5511997047389129
0.9793650793650793,0.8511589231888578,0.8512534528587065,0.6666666666666666,0.5819652489819415
0.953968253968254,0.6926514915289471,0.6690988690259029,0.9444444444444444,0.5676362724940336
0.9555555555555556,0.7030454214738593,0.6795225934226299,0.9444444444444444,0.5889237154972133
0.9428571428571428,0.6214530714062988,0.606035336425705,0.7777777777777778,0.46761768096103085
0.9761904761904762,0.8319301527907703,0.8377026111429613,0.5,0.4401220430855335
0.9523809523809523,0.6832969545785261,0.6654505654870485,0.8333333333333334,0.5439261461680096
0.9714285714285714,0.8007483629560338,0.8064314379527805,0.5,0.4275183608602785
0.9603174603174603,0.7383847832865608,0.7334653671756918,0.5,0.3957425389423759
0.9904761904761905,0.9244361293004886,0.9268775733569604,0.6111111111111112,0.5742256626504365
0.9873015873015873,0.9053112982018501,0.9125970709334444,0.4444444444444444,0.41952317537875083
0.9682539682539683,0.7768423240827357,0.769687809454318,0.8333333333333334,0.6407211035933991
0.9523809523809523,0.6843363475730174,0.6714442070151666,0.7222222222222222,0.49599359349544236
0.9777777777777777,0.8544849807712296,0.8540678584458227,0.3333333333333333,0.3114058366396424
0.9968253968253968,0.9670512420746286,0.9732110283004116,0.5,0.48854486136913555
0.9666666666666667,0.7664483941378235,0.7592640850575911,0.8333333333333334,0.6301324681155209
0.9857142857142858,0.890655856979524,0.8812216604992964,0.8888888888888888,0.7634759005532015
0.9777777777777777,0.8407649932439456,0.8408297284619796,0.6666666666666666,0.5760666375628841
0.9650793650793651,0.7597962789730797,0.7666649293792671,0.4444444444444444,0.36971329101808614
0.9492063492063492,0.6662509094688701,0.6624276854119977,0.4444444444444444,0.32707670866516925
0.9904761904761905,0.9207982538197693,0.9051962266117684,1.0,0.8424406138235623
0.9984126984126984,0.976925475522295,0.9815500078177933,0.5555555555555556,0.5446312472715203
0.9857142857142858,0.8932543394657521,0.8956064001667796,0.6111111111111112,0.5592808244174309
0.9809523809523809,0.8625922461282611,0.8668890394537969,0.5555555555555556,0.4987985738228461
0.9650793650793651,0.7576135536846482,0.757439933288164,0.6666666666666666,0.5272394878652376
0.9396825396825397,0.6032636940027024,0.5979569500182416,0.5,0.3284208076437367
0.9523809523809523,0.684856044070263,0.6740501381143483,0.6666666666666666,0.46707563448770695
0.946031746031746,0.6454630495790459,0.6415802366185438,0.4444444444444444,0.31796327690229254
0.9873015873015873,0.9010497869244362,0.8916453848960234,0.8888888888888888,0.7717509230351849
0.9492063492063492,0.6651075771749299,0.6584145515192578,0.5555555555555556,0.39200109621187185
0.9698412698412698,0.8025153310466687,0.801949236462188,0.3333333333333333,0.29853774150057083
0.973015873015873,0.8085438104147179,0.804086099963517,0.7777777777777778,0.6327479525213562
0.9746031746031746,0.8168589543706476,0.8009589826444989,1.0,0.7430610201656161
0.9793650793650793,0.852198316183349,0.8564653150570699,0.5555555555555556,0.4942660957918409
0.9650793650793651,0.7570938571874026,0.7548340021889822,0.7222222222222222,0.5625066619659926
0.9571428571428572,0.713959047916017,0.6935946213582114,0.8888888888888888,0.5928932143658842
0.9936507936507937,0.9468870179814988,0.9542919685203523,0.4444444444444444,0.43134463606729867
0.9492063492063492,0.6668745452655649,0.664668786157294,0.3888888888888889,0.2931018526806925
0.9761904761904762,0.8293316703045422,0.8249335487569709,0.7777777777777778,0.6475991445140517
0.9571428571428572,0.7188441949901258,0.7167874081409288,0.3888888888888889,0.31245247109016616
0.9952380952380953,0.9561376156324707,0.9607025590243394,0.5555555555555556,0.5369335263180365
0.9825396825396825,0.8688286040952085,0.8530776046281336,1.0,0.7910001831610288
0.9634920634920635,0.7487787132314729,0.7543128159691457,0.5,0.40503995802445003
0.9809523809523809,0.8643592142188962,0.873143274091833,0.3888888888888889,0.36095461324791334
1.0,0.983681529986488,0.9713868765309844,0.9444444444444444,0.869690568033305
0.9841269841269841,0.8838998025153312,0.8898212331265961,0.5,0.46328020745396536
0.9444444444444444,0.6313273048539654,0.6133319435034138,0.8333333333333334,0.48753899057615857
0.9634920634920635,0.7456605342479992,0.7384166362641372,0.8333333333333334,0.6157583210881693
0.9634920634920635,0.7441014447562624,0.7279929118674102,1.0,0.6558091654880552
0.9952380952380953,0.9579045837231057,0.9669567936623755,0.3888888888888889,0.3826772358384162
0.9444444444444444,0.6328863943457022,0.6219315161307135,0.6666666666666666,0.4302572379592281
0.953968253968254,0.6962893670096664,0.6896857247094388,0.5555555555555556,0.4112228133258601
0.9380952380952381,0.5911027959671552,0.577630687444624,0.7222222222222222,0.4197633504421342
0.9952380952380953,0.953019436648997,0.9437640068796581,0.8888888888888888,0.8117731227027408
0.9936507936507937,0.9426255067040848,0.9333402824829312,0.8888888888888888,0.8039872641113178
0.9682539682539683,0.7763226275854901,0.7665606921353,0.8888888888888888,0.6609729293507974
0.9507936507936507,0.6760212036170877,0.6709230207953301,0.5,0.36503979276637877
0.9492063492063492,0.6635484876831931,0.6505967582217126,0.7222222222222222,0.47969804596102394
0.9523809523809523,0.6853757405675086,0.6767081878355137,0.6111111111111112,0.43611398400026447
0.9920634920634921,0.9337906662509096,0.9320373169333404,0.7222222222222222,0.6738156849189616
0.9603174603174603,0.7357863008003327,0.7206963047897014,0.7777777777777778,0.5672771116194327
0.973015873015873,0.8080241139174722,0.8009589826444989,0.8333333333333334,0.665951604173868
0.9603174603174603,0.735266604303087,0.7175691874706833,0.8333333333333334,0.5897246662819827
0.9666666666666667,0.7659286976405779,0.7561369677385731,0.8888888888888888,0.6496935151355736
0.9968253968253968,0.9639330630911548,0.9573148485954032,0.8333333333333334,0.7799278923949613
0.9682539682539683,0.7752832345909989,0.7592640850575911,1.0,0.6965210421724826
1.0,1.0,1.0,0.3333333333333333,0.33265361770574975
0.953968253968254,0.6936908845234383,0.6758742898837755,0.8333333333333334,0.5529018628716068
1.0,0.986280012472716,0.9867618700161568,0.6666666666666666,0.652772823861062
0.9714285714285714,0.7997089699615425,0.801792880596237,0.6111111111111112,0.5118793010134451
0.9634920634920635,0.7494023490281675,0.7562412049825402,0.4444444444444444,0.365905745059128
0.9714285714285714,0.7965907909780688,0.7837598373898994,0.9444444444444444,0.698992201196193
0.9587301587301588,0.7248726743581748,0.7071454630739563,0.8333333333333334,0.579900624813224
0.9619047619047619,0.7396320548799501,0.7480585813311096,0.3888888888888889,0.3230444117294671
0.946031746031746,0.6427606277933687,0.6297493094282587,0.7222222222222222,0.4635809771434316
0.9904761904761905,0.9218376468142605,0.9124928336894773,0.8888888888888888,0.7880442671286548
0.9904761904761905,0.9223573433115061,0.9156199510084954,0.8333333333333334,0.7510870538204223
0.9746031746031746,0.8221598586425527,0.8292072757596288,0.4444444444444444,0.3924472930039373
0.9666666666666667,0.7701902089179918,0.7770886537759941,0.4444444444444444,0.37377313096564424
0.946031746031746,0.6417212347988775,0.6237556679001407,0.8333333333333334,0.5045837080330572
0.9777777777777777,0.8386862072549631,0.8291030385156617,0.8888888888888888,0.7192770785678185
0.9968253968253968,0.9792121401101757,0.9791525512065461,0.3333333333333333,0.3322052174727359
0.9825396825396825,0.8724664795759277,0.8747589513733257,0.6111111111111112,0.5493256782122382
0.9984126984126984,0.9758860825278038,0.9763381456194299,0.6666666666666666,0.648418824546883
0.9920634920634921,0.933270969753664,0.9291707927242403,0.7777777777777778,0.7182006976644904
0.9825396825396825,0.869348300592454,0.856725908166988,0.9444444444444444,0.7714843066804198
0.946031746031746,0.6443197172851055,0.6375671027258039,0.5555555555555556,0.38041430198433634
0.946031746031746,0.6432803242906143,0.6323552405274404,0.6666666666666666,0.4375175758844406
0.9714285714285714,0.8013719987527284,0.8083598269661749,0.4444444444444444,0.3851461914211781
0.9523809523809523,0.6838166510757718,0.6685776828060666,0.7777777777777778,0.5208373901894546
0.9666666666666667,0.7674877871323148,0.7652577265857091,0.7222222222222222,0.5693913132094908
0.9555555555555556,0.7046045109655962,0.6894251315995205,0.7777777777777778,0.5383911025054501
0.9888888888888889,0.9135225028583308,0.9137957992390682,0.6666666666666666,0.6164667273531028
0.9666666666666667,0.7690468766240516,0.7730755198832543,0.5555555555555556,0.45542053359076873
0.946031746031746,0.6460866853757405,0.6438213373638401,0.3888888888888889,0.28548896420372466
0.9777777777777777,0.8376468142604719,0.8218064314379528,1.0,0.7622463805039547
0.9412698412698413,0.613137927450369,0.6062959295356231,0.5555555555555556,0.36269533159720546
0.9603174603174603,0.7337075148113502,0.7071454630739563,1.0,0.6200759636266986
1.0,0.9867997089699616,0.9894199197373221,0.6111111111111112,0.6010426407138046
0.9984126984126984,0.9896060700550878,0.9895762756032731,0.3333333333333333,0.33247734242987204
0.9952380952380953,0.9688182101652635,0.9687288268098192,0.3333333333333333,0.33126214474679017
0.9920634920634921,0.9364930880365866,0.9438682441236254,0.4444444444444444,0.4287104224134014
0.9571428571428572,0.7170772268994907,0.7105331735028926,0.5555555555555556,0.42259587378139385
0.9936507936507937,0.9475106537781935,0.9565330692656486,0.3888888888888889,0.3813055938479929
0.9619047619047619,0.7363059972975783,0.7339865533955283,0.7222222222222222,0.5485908306559231
0.9888888888888889,0.9157052281467623,0.9230207953301715,0.4444444444444444,0.4225022275410839
0.9428571428571428,0.6246751896892215,0.6207327878250899,0.4444444444444444,0.3083683932921749
0.9746031746031746,0.8227834944392475,0.8314483765049252,0.3888888888888889,0.3491662041735926
0.953968253968254,0.6980563351003014,0.6959399593474749,0.3888888888888889,0.30498280627484897
0.9666666666666667,0.7695665731212973,0.7751602647625996,0.5,0.41555918511245127
0.973015873015873,0.806984720922981,0.7941835617866263,0.9444444444444444,0.7091996413899857
0.9634920634920635,0.7461802307452449,0.7415437535831553,0.7777777777777778,0.5872050315574059
0.9587301587301588,0.7243529778609292,0.7040183457549383,0.8888888888888888,0.6019306274160386
0.9396825396825397,0.6017046045109656,0.5906603429405326,0.6666666666666666,0.40763010285937784
0.9619047619047619,0.7337075148113502,0.7175691874706833,1.0,0.6404544872386341
